Topic,Category,Title,Url,Author,Date
Thời sự,Quốc hội,100 ứng viên ở Trung ương diện tái cử Đại biểu Quốc hội khóa mới,https://vietnamnet.vn/100-ung-vien-o-trung-uong-dien-tai-cu-dai-bieu-quoc-hoi-khoa-moi-728200.html,,"
                            16/04/2021   09:23 (GMT+07:00)
                        "
Thời sự,Quốc hội,Con cháu lãnh đạo không đủ chuẩn cũng không được vào danh sách bầu ĐBQH,https://vietnamnet.vn/con-chau-lanh-dao-khong-du-chuan-cung-khong-duoc-vao-danh-sach-bau-dbqh-728153.html,,"
                            16/04/2021   05:00 (GMT+07:00)
                        "
Thời sự,Chính trị,"Tổng thống Nga, Chủ tịch Trung Quốc chúc mừng tân Chủ tịch nước",https://vietnamnet.vn/tong-thong-nga-chu-tich-trung-quoc-chuc-mung-tan-chu-tich-nuoc-725295.html,,"
                            05/04/2021   21:24 (GMT+07:00)
                        "
Thời sự,Chính trị,Trình miễn nhiệm Tổng Kiểm toán và 5 ủy viên Ủy ban Thường vụ Quốc hội,https://vietnamnet.vn/trinh-mien-nhiem-tong-kiem-toan-va-5-uy-vien-uy-ban-thuong-vu-quoc-hoi-725200.html,,"
                            05/04/2021   17:01 (GMT+07:00)
                        "
Thời sự,,Ông Lê Minh Khái: Vị Phó Thủ tướng đến từ vùng đất Bạc Liêu,https://vietnamnet.vn/ong-le-minh-khai-vi-pho-thu-tuong-den-tu-vung-dat-bac-lieu-725857.html,,"
                            08/04/2021   09:50 (GMT+07:00)
                        "
Thời sự,Chính trị,ASEAN quan ngại về diễn biến mới ở Biển Đông,https://vietnamnet.vn/asean-quan-ngai-ve-dien-bien-moi-o-bien-dong-725924.html,,"
                            07/04/2021   22:00 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Bà Phạm Thị Thanh Trà, nữ bộ trưởng duy nhất vừa được phê chuẩn",https://vietnamnet.vn/ba-pham-thi-thanh-tra-nu-bo-truong-duy-nhat-vua-duoc-phe-chuan-725950.html,,"
                            08/04/2021   09:51 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Chính phủ có 2 Phó Thủ tướng, 12 bộ trưởng mới",https://vietnamnet.vn/chinh-phu-co-2-pho-thu-tuong-12-bo-truong-moi-725890.html,,"
                            08/04/2021   09:51 (GMT+07:00)
                        "
Thời sự,,Bí thư Nam Định Đoàn Hồng Phong làm Tổng Thanh tra Chính phủ,https://vietnamnet.vn/bi-thu-nam-dinh-doan-hong-phong-lam-tong-thanh-tra-chinh-phu-725869.html,,"
                            08/04/2021   09:52 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Tân Thủ tướng Phạm Minh Chính: Tất cả vì lợi ích của Đảng, của quốc gia, dân tộc",https://vietnamnet.vn/tan-thu-tuong-pham-minh-chinh-tat-ca-vi-loi-ich-cua-dang-cua-quoc-gia-dan-toc-725192.html,,"
                            05/04/2021   17:04 (GMT+07:00)
                        "
Thời sự,Chính trị,Tân Bộ trưởng trẻ nhất nước Nguyễn Thanh Nghị,https://vietnamnet.vn/tan-bo-truong-tre-nhat-nuoc-nguyen-thanh-nghi-725926.html,,"
                            08/04/2021   09:52 (GMT+07:00)
                        "
Thời sự,,Ông Lê Văn Thành: Từ Bí thư đất Cảng đến Phó Thủ tướng Chính phủ,https://vietnamnet.vn/ong-le-van-thanh-tu-bi-thu-dat-cang-den-pho-thu-tuong-chinh-phu-725836.html,,"
                            08/04/2021   09:50 (GMT+07:00)
                        "
,,,https://vietnamnet.vn/dai-hoi-dang-lan-thu-xiii/nhan-su-do-tuoi-cac-thanh-vien-chinh-phu.html.html,,
,,,https://lanhdao.vietnamnet.vn/chinh-phu/cac-thanh-vien-chinh-phu-duong-nhiem/,,
,,,https://vietnamnet.vn/dai-hoi-dang-lan-thu-xiii/nhan-su-que-quan-cac-thanh-vien-chinh-phu.html,,
Thời sự,Chính trị,Tổng thống Mỹ chúc mừng tân Chủ tịch nước Nguyễn Xuân Phúc,https://vietnamnet.vn/tong-thong-my-chuc-mung-tan-chu-tich-nuoc-nguyen-xuan-phuc-725915.html,,"
                            07/04/2021   21:35 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng đồng ý hỗ trợ 270 tỷ đồng cho Hải Dương chống dịch,https://vietnamnet.vn/thu-tuong-dong-y-ho-tro-270-ty-dong-cho-hai-duong-chong-dich-723739.html,,"
                            30/03/2021   20:59 (GMT+07:00)
                        "
Thời sự,Quốc hội,Hoạt động ngoại giao đầu tiên của Chủ tịch Quốc hội Vương Đình Huệ,https://vietnamnet.vn/hoat-dong-ngoai-giao-dau-tien-cua-chu-tich-quoc-hoi-vuong-dinh-hue-724633.html,,"
                            02/04/2021   23:02 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Số phiếu miễn nhiệm Chủ tịch nước, Thủ tướng, Chủ tịch Quốc hội",https://vietnamnet.vn/so-phieu-mien-nhiem-chu-tich-nuoc-thu-tuong-chu-tich-quoc-hoi-724644.html,,"
                            03/04/2021   07:28 (GMT+07:00)
                        "
Thời sự,Chính trị,100% cử tri nơi cư trú nhất trí giới thiệu ông Bùi Thanh Sơn ứng cử ĐBQH,https://vietnamnet.vn/100-cu-tri-noi-cu-tru-nhat-tri-gioi-thieu-ong-bui-thanh-son-ung-cu-dbqh-724779.html,,"
                            03/04/2021   16:56 (GMT+07:00)
                        "
Thời sự,Chính trị,Trao quyết định phân công ông Đinh Tiến Dũng làm Bí thư Hà Nội,https://vietnamnet.vn/trao-quyet-dinh-phan-cong-ong-dinh-tien-dung-lam-bi-thu-ha-noi-724599.html,,"
                            03/04/2021   09:26 (GMT+07:00)
                        "
Thời sự,Chính trị,Cam kết của ông Đinh Tiến Dũng khi nhậm chức Bí thư Hà Nội,https://vietnamnet.vn/cam-ket-cua-ong-dinh-tien-dung-khi-nham-chuc-bi-thu-ha-noi-724680.html,,"
                            03/04/2021   10:07 (GMT+07:00)
                        "
Thời sự,Chính trị,"Hôm nay tân Chủ tịch nước, tân Thủ tướng tuyên thệ nhậm chức",https://vietnamnet.vn/hom-nay-tan-chu-tich-nuoc-tan-thu-tuong-tuyen-the-nham-chuc-724881.html,,"
                            05/04/2021   05:00 (GMT+07:00)
                        "
Thời sự,,100% cử tri nơi cư trú nhất trí giới thiệu ông Nguyễn Thiện Nhân ứng cử ĐBQH,https://vietnamnet.vn/100-cu-tri-noi-cu-tru-nhat-tri-gioi-thieu-ong-nguyen-thien-nhan-ung-cu-dbqh-724780.html,,"
                            03/04/2021   17:24 (GMT+07:00)
                        "
Thời sự,Chính trị,Tâm sự của ông Vương Đình Huệ sau hơn một năm làm Bí thư Hà Nội,https://vietnamnet.vn/tam-su-cua-ong-vuong-dinh-hue-sau-hon-mot-nam-lam-bi-thu-ha-noi-724688.html,,"
                            03/04/2021   11:15 (GMT+07:00)
                        "
Thời sự,Quốc hội,Ông Phạm Minh Chính được đề cử để Quốc hội bầu Thủ tướng,https://vietnamnet.vn/ong-pham-minh-chinh-duoc-de-cu-de-quoc-hoi-bau-thu-tuong-725000.html,,"
                            05/04/2021   01:00 (GMT+07:00)
                        "
Thời sự,Chính trị,Ông Nguyễn Trọng Nghĩa: Khắc phục tình trạng ngại học lý luận,https://vietnamnet.vn/ong-nguyen-trong-nghia-khac-phuc-tinh-trang-ngai-hoc-ly-luan-723129.html,,"
                            28/03/2021   20:18 (GMT+07:00)
                        "
Thời sự,Chính trị,Ông Nguyễn Xuân Phúc: Vinh dự được tiếp nối thành quả từ Chủ tịch nước Nguyễn Phú Trọng,https://vietnamnet.vn/ong-nguyen-xuan-phuc-vinh-du-duoc-tiep-noi-thanh-qua-tu-chu-tich-nuoc-nguyen-phu-trong-724992.html,,"
                            05/04/2021   10:03 (GMT+07:00)
                        "
,,,https://vietnamnet.vn/interactive/tieu-su-chu-tich-nuoc-chxhcn-viet-nam-nguyen-xuan-phuc/,,
Thời sự,Chính trị,Ông Nguyễn Xuân Phúc được bầu làm Chủ tịch nước,https://vietnamnet.vn/ong-nguyen-xuan-phuc-duoc-bau-lam-chu-tich-nuoc-724945.html,,"
                            05/04/2021   08:57 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Bầu Chủ tịch Quốc hội, miễn nhiệm Thủ tướng và Chủ tịch nước",https://vietnamnet.vn/bau-chu-tich-quoc-hoi-mien-nhiem-thu-tuong-va-chu-tich-nuoc-723043.html,,"
                            29/03/2021   05:06 (GMT+07:00)
                        "
Thời sự,,Chủ tịch TP.HCM: Thanh niên phải luôn khát vọng về một Việt Nam hùng cường,https://vietnamnet.vn/chu-tich-tphcm-thanh-nien-phai-luon-khat-vong-ve-mot-viet-nam-hung-cuong-722032.html,,"
                            24/03/2021   13:14 (GMT+07:00)
                        "
,,,https://vietnamnet.vn/chuyen-giao-nhan-su-chuan-bi-cho-nhiem-ky-moi-tot-hon-722137.html,,
Thời sự,Chính trị,Thủ tướng: Môi trường sống Hà Nội cần hướng đến các tiêu chuẩn OECD,https://vietnamnet.vn/thu-tuong-moi-truong-song-ha-noi-can-huong-den-cac-tieu-chuan-oecd-723139.html,,"
                            28/03/2021   20:15 (GMT+07:00)
                        "
Thời sự,Chính trị,"570 chuyến “lên rừng, xuống biển” của Thủ tướng, Phó Thủ tướng",https://vietnamnet.vn/570-chuyen-len-rung-xuong-bien-cua-thu-tuong-pho-thu-tuong-721969.html,,"
                            24/03/2021   11:15 (GMT+07:00)
                        "
Thời sự,Chính trị,Chánh án Nguyễn Hòa Bình: Nhiệm kỳ qua không có người nào bị kết án oan,https://vietnamnet.vn/chanh-an-nguyen-hoa-binh-nhiem-ky-qua-khong-co-nguoi-nao-bi-ket-an-oan-722235.html,,"
                            25/03/2021   09:36 (GMT+07:00)
                        "
Thời sự,Chính trị,Hơn 200 tàu Trung Quốc neo đậu ở đá Ba Đầu xâm phạm chủ quyền Việt Nam,https://vietnamnet.vn/hon-200-tau-trung-quoc-neo-dau-o-da-ba-dau-xam-pham-chu-quyen-viet-nam-722429.html,,"
                            25/03/2021   17:06 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Ông Lê Minh Trí: Áp lực quá lớn, ngành Kiểm sát xin không giảm biên chế",https://vietnamnet.vn/ong-le-minh-tri-ap-luc-qua-lon-nganh-kiem-sat-xin-khong-giam-bien-che-722275.html,,"
                            25/03/2021   11:05 (GMT+07:00)
                        "
Tư liệu,Toàn văn,Báo cáo tổng kết công tác nhiệm kỳ Quốc hội khóa XIV của Viện trưởng VKSND tối cao,https://vietnamnet.vn/bao-cao-tong-ket-cong-tac-nhiem-ky-quoc-hoi-khoa-xiv-cua-vien-truong-vksnd-toi-cao-722290.html,,"
                            25/03/2021   11:01 (GMT+07:00)
                        "
Thời sự,Chính trị,Việt Nam đề nghị Indonesia thả tàu cá và hơn 30 ngư dân,https://vietnamnet.vn/viet-nam-de-nghi-indonesia-tha-tau-ca-va-hon-30-ngu-dan-722462.html,,"
                            25/03/2021   18:58 (GMT+07:00)
                        "
Thời sự,,Hà Nội đặt quyết tâm không xây nhà cao tầng trong nội đô,https://vietnamnet.vn/ha-noi-dat-quyet-tam-khong-xay-nha-cao-tang-trong-noi-do-721393.html,,"
                            22/03/2021   10:30 (GMT+07:00)
                        "
Thời sự,Chính trị,Phó Thủ tướng: Việt Nam tham gia ứng cử Hội đồng Nhân quyền LHQ,https://vietnamnet.vn/pho-thu-tuong-viet-nam-tham-gia-ung-cu-hoi-dong-nhan-quyen-lhq-722294.html,,"
                            25/03/2021   11:16 (GMT+07:00)
                        "
Thời sự,Quốc hội,Đại biểu Quốc hội 'chấm điểm' lãnh đạo cấp cao,https://vietnamnet.vn/dai-bieu-quoc-hoi-cham-diem-lanh-dao-cap-cao-722460.html,,"
                            25/03/2021   19:39 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng Nguyễn Xuân Phúc kiểm tra “cửa ngõ giao thương phía Nam”,https://vietnamnet.vn/thu-tuong-nguyen-xuan-phuc-kiem-tra-cua-ngo-giao-thuong-phia-nam-721055.html,,"
                            20/03/2021   11:33 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng chia sẻ về 'những năm tháng đáng nhớ nhất',https://vietnamnet.vn/thu-tuong-chia-se-ve-nhung-nam-thang-dang-nho-nhat-722474.html,,"
                            25/03/2021   20:54 (GMT+07:00)
                        "
Thời sự,,Càng ngày càng nhiều công chức tiến sĩ,https://vietnamnet.vn/cang-ngay-cang-nhieu-cong-chuc-tien-si-720844.html,TS Đinh Văn Minh,"
                            20/03/2021   05:15 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng cảm ơn Nga tặng Việt Nam lô vắc xin Sputnik-V,https://vietnamnet.vn/thu-tuong-cam-on-nga-tang-viet-nam-lo-vac-xin-sputnik-v-720389.html,,"
                            17/03/2021   20:55 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng gỡ vướng cho cụm cảng nước sâu lớn nhất cả nước,https://vietnamnet.vn/thu-tuong-go-vuong-cho-cum-cang-nuoc-sau-lon-nhat-ca-nuoc-721112.html,,"
                            20/03/2021   16:31 (GMT+07:00)
                        "
Thời sự,Chính trị,"Dùng vũ lực ở vùng biển tranh chấp rất nhạy cảm, dễ leo thang căng thẳng",https://vietnamnet.vn/dung-vu-luc-o-vung-bien-tranh-chap-rat-nhay-cam-de-leo-thang-cang-thang-720402.html,,"
                            17/03/2021   22:32 (GMT+07:00)
                        "
Thời sự,Quốc hội,"Trung ương ""nhường"" hai suất ĐBQH cho ngành y tế của Hà Nội, TP.HCM",https://vietnamnet.vn/trung-uong-nhuong-hai-suat-dbqh-cho-nganh-y-te-cua-ha-noi-tphcm-720440.html,,"
                            18/03/2021   09:43 (GMT+07:00)
                        "
Thời sự,Chính trị,Từ “Hà Nội không vội được đâu” đến “Hà Nội không vội không xong”,https://vietnamnet.vn/tu-ha-noi-khong-voi-duoc-dau-den-ha-noi-khong-voi-khong-xong-720487.html,,"
                            18/03/2021   10:22 (GMT+07:00)
                        "
Thời sự,,Đề xuất thành lập thành phố Sơn Tây trực thuộc Hà Nội,https://vietnamnet.vn/de-xuat-thanh-lap-thanh-pho-son-tay-truc-thuoc-ha-noi-720372.html,,"
                            17/03/2021   18:47 (GMT+07:00)
                        "
Thời sự,,Thành ủy TP.HCM giới thiệu ông Nguyễn Thiện Nhân ứng cử ĐBQH khóa XV,https://vietnamnet.vn/thanh-uy-tphcm-gioi-thieu-ong-nguyen-thien-nhan-ung-cu-dbqh-khoa-xv-720525.html,,"
                            18/03/2021   12:02 (GMT+07:00)
                        "
Thời sự,Chính trị,17 Ủy viên Bộ Chính trị được giới thiệu ứng cử Đại biểu Quốc hội khóa mới,https://vietnamnet.vn/17-uy-vien-bo-chinh-tri-duoc-gioi-thieu-ung-cu-dai-bieu-quoc-hoi-khoa-moi-720405.html,,"
                            18/03/2021   10:33 (GMT+07:00)
                        "
Thời sự,Quốc hội,Ông Phạm Minh Chính được giới thiệu ứng cử Đại biểu Quốc hội khối Chính phủ,https://vietnamnet.vn/ong-pham-minh-chinh-duoc-gioi-thieu-ung-cu-dai-bieu-quoc-hoi-khoi-chinh-phu-720411.html,,"
                            18/03/2021   09:56 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng đề nghị xem lại mô hình tổng cục tạo nhiều tầng nấc,https://vietnamnet.vn/thu-tuong-de-nghi-xem-lai-mo-hinh-tong-cuc-tao-nhieu-tang-nac-720669.html,,"
                            18/03/2021   19:41 (GMT+07:00)
                        "
Thời sự,Quốc hội,Cả nước có 77 người tự ứng cử Đại biểu Quốc hội khóa XV,https://vietnamnet.vn/ca-nuoc-co-77-nguoi-tu-ung-cu-dai-bieu-quoc-hoi-khoa-xv-720577.html,,"
                            18/03/2021   14:55 (GMT+07:00)
                        "
Thời sự,Chính trị,Cải cách bộ máy chưa khắc phục được tình trạng “bộ trong bộ”,https://vietnamnet.vn/cai-cach-bo-may-chua-khac-phuc-duoc-tinh-trang-bo-trong-bo-720635.html,,"
                            18/03/2021   17:53 (GMT+07:00)
                        "
Thời sự,Chính trị,"Đại tướng Lương Cường: Làm tốt quy hoạch, bồi dưỡng thanh niên quân đội",https://vietnamnet.vn/dai-tuong-luong-cuong-lam-tot-quy-hoach-boi-duong-thanh-nien-quan-doi-720530.html,,"
                            18/03/2021   12:04 (GMT+07:00)
                        "
Thời sự,Chính trị,Giới thiệu Tổng Bí thư Nguyễn Phú Trọng ứng cử Quốc hội khóa XV,https://vietnamnet.vn/gioi-thieu-tong-bi-thu-nguyen-phu-trong-ung-cu-quoc-hoi-khoa-xv-718964.html,,"
                            11/03/2021   18:23 (GMT+07:00)
                        "
